"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold,5 Year JIF,JCI Rank,JCI Quartile,JIF Rank,Immediacy Index,JIF Without Self Cites,5 Year JIF Quartile,JCI Percentile,Eigenfactor
"Journal of Advanced Mechanical Design Systems and Manufacturing","J ADV MECH DES SYST","1881-3054","1881-3054","ENGINEERING, MANUFACTURING - SCIE","815","0.9","Q4","0.18","99.11"%,"0.9"," 60/66 ","Q4"," 49/50 ","0.4","0.9","Q4","9.85","0.001",
"Journal of Advanced Mechanical Design Systems and Manufacturing","J ADV MECH DES SYST","1881-3054","1881-3054","ENGINEERING, MECHANICAL - SCIE","815","0.9","Q4","0.18","99.11"%,"0.9"," 156/179 ","Q4"," 126/136 ","0.4","0.9","Q4","13.13","0.001",
"Australian Journal of Mechanical Engineering","AUST J MECH ENG","1448-4846","2204-2253","ENGINEERING, MECHANICAL - ESCI","813","1.4","N/A","0.38","0.24"%,"1.5"," 120/179 ","Q3"," N/A ","0.6","1.3","N/A","33.24","0.001",
"International Journal of Integrated Engineering","INT J INTEGR ENG","2229-838X","2229-838X","ENGINEERING, MULTIDISCIPLINARY - ESCI","795","0.6","N/A","0.17","27.52"%,"0.6"," 133/178 ","Q3"," N/A ","0.1","0.6","N/A","25.56","0.001",
"Mechanics & Industry","MECH IND","2257-7777","2257-7750","ENGINEERING, MECHANICAL - SCIE","788","1.2","Q4","0.28","95.81"%,"1.1"," 141/179 ","Q4"," 118/136 ","0.2","1.2","Q4","21.51","0.001",
"Iranian Journal of Science and Technology-Transactions of Mechanical Engineering","IJST-T MECH ENG","2228-6187","2364-1835","ENGINEERING, MECHANICAL - SCIE","780","1.3","Q4","0.4","1.54"%,"1.5"," 116/179 ","Q3"," 116/136 ","0.3","1.2","Q4","35.47","0.001",
"Bulletin of Chemical Reaction Engineering and Catalysis","BULL CHEM REACT ENG","1978-2993","1978-2993","ENGINEERING, CHEMICAL - ESCI","776","1.5","N/A","0.25","98.15"%,"1.5"," 110/160 ","Q3"," N/A ","0.6","1.4","N/A","31.56","0.001",
"CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS","CHEM TECH FUELS OIL+","0009-3092","1573-8310","ENGINEERING, CHEMICAL - SCIE","776","0.6","Q4","0.11","0"%,"0.6"," 139/160 ","Q4"," 132/142 ","0.2","0.5","Q4","13.44","0",
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","1684-3703","1811-4857","ENGINEERING, INDUSTRIAL - SCIE","771","2.8","Q3","0.73","1.4"%,"2.4"," 26/68 ","Q2"," 30/50 ","0.6","2.2","Q3","62.50","0.001",
"PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES","PROBAB ENG INFORM SC","0269-9648","1469-8951","ENGINEERING, INDUSTRIAL - SCIE","769","1.1","Q4","0.38","4.57"%,"1"," 47/68 ","Q3"," 45/50 ","0.4","0.9","Q4","31.62","0.001",
"Carbon Resources Conversion","CARBON RES CONVERS","2588-9133","2588-9133","ENGINEERING, CHEMICAL - ESCI","761","6","N/A","0.72","95.35"%,"6.5"," 45/160 ","Q2"," N/A ","1.7","5.3","N/A","72.19","0.001",
"INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION","INT J MODEL SIMUL","0228-6203","1925-7082","ENGINEERING, MULTIDISCIPLINARY - ESCI","759","3.1","N/A","0.99","0"%,"N/A"," 32/178 ","Q1"," N/A ","2","2.1","N/A","82.30","0",
"ENVIRONMENTAL & ENGINEERING GEOSCIENCE","ENVIRON ENG GEOSCI","1078-7275","1558-9161","ENGINEERING, ENVIRONMENTAL - SCIE","756","0.9","Q4","0.22","0"%,"0.8"," 63/75 ","Q4"," 53/55 ","0.1","0.9","Q4","16.67","0",
"Manufacturing Technology","MANUF TECHNOL","1213-2489","2787-9402","ENGINEERING, MANUFACTURING - ESCI","747","0.9","N/A","0.13","97.7"%,"N/A"," 63/66 ","Q4"," N/A ","0.3","0.5","N/A","5.30","0",
"Manufacturing Technology","MANUF TECHNOL","1213-2489","2787-9402","ENGINEERING, MECHANICAL - ESCI","747","0.9","N/A","0.13","97.7"%,"N/A"," 165/179 ","Q4"," N/A ","0.3","0.5","N/A","8.10","0",
"Chemical Industry & Chemical Engineering Quarterly","CHEM IND CHEM ENG Q","1451-9372","2217-7434","ENGINEERING, CHEMICAL - SCIE","746","1.2","Q4","0.16","99.12"%,"1"," 127/160 ","Q4"," 114/142 ","0.6","1.2","Q4","20.94","0",
"Engineering Research Express","ENG RES EXPRESS","2631-8695","2631-8695","ENGINEERING, MULTIDISCIPLINARY - ESCI","743","1.7","N/A","0.38","7.84"%,"1.5"," 92/178 ","Q3"," N/A ","0.4","1.6","N/A","48.60","0.001",
"International Journal of Rotating Machinery","INT J ROTATING MACH","1023-621X","1542-3034","ENGINEERING, MECHANICAL - ESCI","730","0.9","N/A","0.28","100"%,"1"," 141/179 ","Q4"," N/A ","0.2","0.9","N/A","21.51","0",
"Advances in Production Engineering & Management","ADV PROD ENG MANAG","1854-6250","1855-6531","ENGINEERING, MANUFACTURING - SCIE","718","3.6","Q2","0.66","0"%,"3.1"," 29/66 ","Q2"," 24/50 ","0.2","2.8","Q3","56.82","0.001",
"Production and Manufacturing Research-An Open Access Journal","PROD MANUF RES","N/A","2169-3277","ENGINEERING, INDUSTRIAL - ESCI","715","4.1","N/A","0.56","98.65"%,"3.5"," 38/68 ","Q3"," N/A ","0.5","3.9","N/A","44.85","0",
"Journal of Applied Science and Engineering","J APPL SCI ENG","2708-9967","2708-9975","ENGINEERING, MULTIDISCIPLINARY - ESCI","709","1.3","N/A","0.33","0"%,"1"," 98/178 ","Q3"," N/A ","0.5","1.1","N/A","45.22","0",
"International Journal of Systems Science-Operations & Logistics","INT J SYST SCI-OPER","2330-2674","2330-2682","ENGINEERING, INDUSTRIAL - SCIE","708","4.2","Q2","1.44","0.74"%,"N/A"," 10/68 ","Q1"," 20/50 ","1.2","3.5","N/A","86.03","0.001",
"Journal of Friction and Wear","J FRICT WEAR+","1068-3666","1934-9386","ENGINEERING, MECHANICAL - SCIE","699","0.7","Q4","0.13","0"%,"0.6"," 165/179 ","Q4"," 131/136 ","0.1","0.5","Q4","8.10","0",
"International Journal of Automotive And Mechanical Engineering","INT J AUTOMO MECH E","2229-8649","2180-1606","ENGINEERING, MECHANICAL - ESCI","697","1","N/A","0.25","38.43"%,"1.1"," 144/179 ","Q4"," N/A ","0.2","0.9","N/A","19.83","0",
"International Journal for Quality Research","INT J QUAL RES","1800-6450","1800-7473","ENGINEERING, INDUSTRIAL - ESCI","696","1.2","N/A","0.21","93.8"%,"1.3"," 56/68 ","Q4"," N/A ","0.2","0.8","N/A","18.38","0",
"Remediation-The Journal of Environmental Cleanup Costs Technologies & Techniques","REMEDIATION","1051-5658","1520-6831","ENGINEERING, ENVIRONMENTAL - ESCI","688","1.9","N/A","0.21","17.65"%,"2.6"," 64/75 ","Q4"," N/A ","1.3","1.5","N/A","15.33","0.001",
"TENSIDE SURFACTANTS DETERGENTS","TENSIDE SURFACT DET","0932-3414","2195-8564","ENGINEERING, CHEMICAL - SCIE","679","1","Q4","0.14","2.31"%,"1"," 131/160 ","Q4"," 120/142 ","0.5","0.9","Q4","18.44","0",
"JOURNAL OF COLD REGIONS ENGINEERING","J COLD REG ENG","0887-381X","1943-5495","ENGINEERING, ENVIRONMENTAL - SCIE","670","2","Q4","0.34","3.49"%,"2"," 51/75 ","Q3"," 50/55 ","0.2","1.9","Q4","32.67","0.001",
"International Journal for Multiscale Computational Engineering","INT J MULTISCALE COM","1543-1649","1940-4352","ENGINEERING, MULTIDISCIPLINARY - SCIE","666","1.4","Q3","0.46","0"%,"1.3"," 77/178 ","Q2"," 66/90 ","2.2","1.2","Q4","57.02","0",
"Nanoscale and Microscale Thermophysical Engineering","NANOSC MICROSC THERM","1556-7265","1556-7273","ENGINEERING, MECHANICAL - SCIE","662","4.1","Q1","0.82","0"%,"3.6"," 48/179 ","Q2"," 33/136 ","0.5","4","Q2","73.46","0.001",
"ISSUES IN SCIENCE AND TECHNOLOGY","ISSUES SCI TECHNOL","0748-5492","1938-1557","ENGINEERING, INDUSTRIAL - SCIE","658","1.7","Q4","0.24","0"%,"1.7"," 54/68 ","Q3"," 43/50 ","0.7","1.7","Q4","21.32","0.001",
"ISSUES IN SCIENCE AND TECHNOLOGY","ISSUES SCI TECHNOL","0748-5492","1938-1557","ENGINEERING, MULTIDISCIPLINARY - SCIE","658","1.7","Q3","0.24","0"%,"1.7"," 117/178 ","Q3"," 56/90 ","0.7","1.7","Q3","34.55","0.001",
"International Journal of Engineering Research in Africa","INT J ENG RES AFR","1663-3571","1663-4144","ENGINEERING, MULTIDISCIPLINARY - ESCI","647","0.7","N/A","0.21","0.8"%,"0.8"," 123/178 ","Q3"," N/A ","0.4","0.6","N/A","31.18","0",
"PERIODICA POLYTECHNICA-CHEMICAL ENGINEERING","PERIOD POLYTECH-CHEM","0324-5853","1587-3765","ENGINEERING, CHEMICAL - SCIE","646","1.3","Q4","0.25","99.44"%,"1.4"," 110/160 ","Q3"," 111/142 ","0.6","1.2","Q4","31.56","0",
"Automotive Innovation","AUTOMOTIVE INNOV","2096-4250","2522-8765","ENGINEERING, MECHANICAL - ESCI","645","6.1","N/A","0.87","40.38"%,"4.2"," 43/179 ","Q1"," N/A ","1.5","5.8","N/A","76.26","0.001",
"Education for Chemical Engineers","EDUC CHEM ENG","N/A","1749-7728","ENGINEERING, CHEMICAL - SCIE","642","3.9","Q2","1.09","17.32"%,"2.9"," 22/160 ","Q1"," 53/142 ","0.7","3.2","Q3","86.56","0.001",
"JOURNAL OF ENHANCED HEAT TRANSFER","J ENHANC HEAT TRANSF","1065-5131","1563-5074","ENGINEERING, MECHANICAL - SCIE","636","2.3","Q3","0.56","0"%,"1.8"," 81/179 ","Q2"," 75/136 ","0.2","2.1","Q3","55.03","0",
"Journal of Engineering Research","J ENG RES-KUWAIT","2307-1877","2307-1885","ENGINEERING, MULTIDISCIPLINARY - SCIE","631","1","Q4","0.24","82.35"%,"0.9"," 117/178 ","Q3"," 78/90 ","0.3","0.9","Q4","34.55","0",
"Thermophysics and Aeromechanics","THERMOPHYS AEROMECH+","0869-8643","1531-8699","ENGINEERING, MECHANICAL - SCIE","628","0.5","Q4","0.18","0"%,"0.6"," 156/179 ","Q4"," 133/136 ","0.1","0.3","Q4","13.13","0",
"Mechanical Sciences","MECH SCI","2191-9151","2191-916X","ENGINEERING, MECHANICAL - SCIE","627","1.4","Q4","0.34","99.52"%,"1.5"," 130/179 ","Q3"," 115/136 ","0.2","1.3","Q4","27.65","0.001",
"SOLDERING & SURFACE MOUNT TECHNOLOGY","SOLDER SURF MT TECH","0954-0911","1758-6836","ENGINEERING, MANUFACTURING - SCIE","625","2","Q4","0.42","2.65"%,"1.9"," 46/66 ","Q3"," 43/50 ","0.5","1.7","Q4","31.06","0",
"Transactions of the Canadian Society for Mechanical Engineering","T CAN SOC MECH ENG","0315-8977","2816-5691","ENGINEERING, MECHANICAL - SCIE","606","0.9","Q4","0.33","2.13"%,"0.9"," 132/179 ","Q3"," 126/136 ","0.2","0.9","Q4","26.54","0",
"FORSCHUNG IM INGENIEURWESEN-ENGINEERING RESEARCH","FORSCH INGENIEURWES","0015-7899","1434-0860","ENGINEERING, MECHANICAL - SCIE","601","1.1","Q4","0.3","66.83"%,"1"," 137/179 ","Q3"," 122/136 ","0.3","1","Q4","23.74","0.001",
"FORSCHUNG IM INGENIEURWESEN-ENGINEERING RESEARCH","FORSCH INGENIEURWES","0015-7899","1434-0860","ENGINEERING, MULTIDISCIPLINARY - SCIE","601","1.1","Q4","0.3","66.83"%,"1"," 104/178 ","Q3"," 75/90 ","0.3","1","Q4","41.85","0.001",
"JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY","J MICROWAVE POWER EE","0832-7823","0832-7823","ENGINEERING, CHEMICAL - SCIE","599","1.5","Q3","0.26","5.26"%,"1.5"," 109/160 ","Q3"," 101/142 ","<0.1","1.4","Q3","32.19","0",
"NOISE CONTROL ENGINEERING JOURNAL","NOISE CONTROL ENG J","0736-2501","0736-2501","ENGINEERING, MULTIDISCIPLINARY - SCIE","594","0.4","Q4","0.13","0"%,"0.4"," 147/178 ","Q4"," 89/90 ","0.1","0.3","Q4","17.70","0",
"Central European Journal of Energetic Materials","CENT EUR J ENERG MAT","1733-7178","N/A","ENGINEERING, CHEMICAL - SCIE","585","0.8","Q4","0.13","97.44"%,"1"," 133/160 ","Q4"," 127/142 ","0.1","0.6","Q4","17.19","0",
"Jordan Journal of Mechanical and Industrial Engineering","JORDAN J MECH IND EN","1995-6665","1995-6665","ENGINEERING, MECHANICAL - ESCI","582","1.2","N/A","0.22","0"%,"1.2"," 149/179 ","Q4"," N/A ","0.5","0.5","N/A","17.04","0",
"Journal of Cognitive Engineering and Decision Making","J COGN ENG DECIS MAK","1555-3434","2169-5032","ENGINEERING, INDUSTRIAL - ESCI","570","2","N/A","0.59","14.29"%,"2.4"," 34/68 ","Q2"," N/A ","0.6","1.8","N/A","50.74","0",
"Proceedings of the Institution of Mechanical Engineers Part P-Journal of Sports Engineering and Technology","P I MECH ENG P-J SPO","1754-3371","1754-338X","ENGINEERING, MECHANICAL - SCIE","565","1.5","Q4","0.42","7"%,"1.3"," 111/179 ","Q3"," 113/136 ","0.1","1.2","Q4","38.27","0",
"Manufacturing Review","MANUF REV","2265-4224","2265-4224","ENGINEERING, MANUFACTURING - ESCI","563","2.5","N/A","0.33","96.26"%,"2.9"," 55/66 ","Q4"," N/A ","0.5","2.2","N/A","17.42","0",
"International Journal for Uncertainty Quantification","INT J UNCERTAIN QUAN","2152-5080","2152-5099","ENGINEERING, MULTIDISCIPLINARY - SCIE","562","1.7","Q3","0.49","0"%,"1.9"," 73/178 ","Q2"," 56/90 ","0.5","1.6","Q3","59.27","0.001",
"European Journal of Industrial Engineering","EUR J IND ENG","1751-5254","1751-5262","ENGINEERING, INDUSTRIAL - SCIE","560","1","Q4","0.21","0"%,"1.7"," 56/68 ","Q4"," 47/50 ","1.3","0.8","Q4","18.38","0",
"Solid Fuel Chemistry","SOLID FUEL CHEM+","0361-5219","1934-8029","ENGINEERING, CHEMICAL - SCIE","549","0.7","Q4","0.1","4.1"%,"0.7"," 143/160 ","Q4"," 130/142 ","0.2","0.5","Q4","10.94","0",
"INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE","INT J IND ENG-THEORY","1072-4761","1943-670X","ENGINEERING, INDUSTRIAL - SCIE","540","1.1","Q4","0.11","0.7"%,"1.1"," 64/68 ","Q4"," 45/50 ","0.1","0.6","Q4","6.62","0",
"INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE","INT J IND ENG-THEORY","1072-4761","1943-670X","ENGINEERING, MANUFACTURING - SCIE","540","1.1","Q4","0.11","0.7"%,"1.1"," 64/66 ","Q4"," 48/50 ","0.1","0.6","Q4","3.79","0",
"IET Collaborative Intelligent Manufacturing","IET COLL INTEL MANUF","N/A","2516-8398","ENGINEERING, INDUSTRIAL - ESCI","539","8.2","N/A","1.11","82.56"%,"7.4"," 16/68 ","Q1"," N/A ","0.6","8","N/A","77.21","0",
"IET Collaborative Intelligent Manufacturing","IET COLL INTEL MANUF","N/A","2516-8398","ENGINEERING, MANUFACTURING - ESCI","539","8.2","N/A","1.11","82.56"%,"7.4"," 17/66 ","Q1"," N/A ","0.6","8","N/A","75.00","0",
"Hemijska Industrija","HEM IND","0367-598X","2217-7426","ENGINEERING, CHEMICAL - SCIE","533","0.9","Q4","0.12","93.9"%,"0.7"," 135/160 ","Q4"," 125/142 ","0.3","0.8","Q4","15.94","0",
"International Journal of Mathematical Engineering and Management Sciences","INT J MATH ENG MANAG","2455-7749","2455-7749","ENGINEERING, MULTIDISCIPLINARY - ESCI","531","1.6","N/A","0.48","100"%,"1.3"," 74/178 ","Q2"," N/A ","0.3","1.5","N/A","58.71","0",
"South African Journal of Industrial Engineering","S AFR J IND ENG","2224-7890","2224-7890","ENGINEERING, INDUSTRIAL - SCIE","530","0.5","Q4","0.09","97.37"%,"0.8"," 65/68 ","Q4"," 50/50 ","<0.1","0.4","Q4","5.15","0",
"Journal of Environmental Engineering and Science","J ENVIRON ENG SCI","1496-2551","1496-256X","ENGINEERING, ENVIRONMENTAL - ESCI","527","0.7","N/A","0.1","1.35"%,"0.9"," 67/75 ","Q4"," N/A ","0.1","0.7","N/A","11.33","0",
"Engineering Letters","ENG LET","1816-093X","1816-0948","ENGINEERING, MULTIDISCIPLINARY - ESCI","518","0.6","N/A","0.19","0"%,"0.6"," 128/178 ","Q3"," N/A ","0.1","0.4","N/A","28.37","0",
"Clean Energy","CLEAN ENERGY-CHINA","2515-4230","2515-396X","ENGINEERING, ENVIRONMENTAL - ESCI","516","2.3","N/A","0.29","93.55"%,"3.7"," 57/75 ","Q4"," N/A ","0.6","2","N/A","24.67","0.001",
"International Journal of Oil Gas and Coal Technology","INT J OIL GAS COAL T","1753-3309","1753-3317","ENGINEERING, CHEMICAL - SCIE","490","0.6","Q4","0.14","0"%,"0.7"," 131/160 ","Q4"," 132/142 ","0.1","0.6","Q4","18.44","0",
"ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems Part B-Mechanical Engineering","ASCE-ASME J RISK U B","2332-9017","2332-9025","ENGINEERING, MULTIDISCIPLINARY - ESCI","485","2.2","N/A","0.58","2.78"%,"1.7"," 61/178 ","Q2"," N/A ","1.1","1.9","N/A","66.01","0.001",
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","ENGINEERING, INDUSTRIAL - SCIE","481","1.2","Q4","0.15","4.17"%,"1.4"," 60/68 ","Q4"," 44/50 ","0.1","1.2","Q4","12.50","0",
"Journal of Polytechnic-Politeknik Dergisi","J POLYTECH","1302-0900","2147-9429","ENGINEERING, MULTIDISCIPLINARY - ESCI","480","0.6","N/A","0.15","72.91"%,"0.5"," 140/178 ","Q4"," N/A ","0.1","0.4","N/A","21.63","0",
"MM Science Journal","MM SCI J","1803-1269","1805-0476","ENGINEERING, MECHANICAL - ESCI","479","0.7","N/A","0.17","91.07"%,"N/A"," 160/179 ","Q4"," N/A ","0.1","0.4","N/A","10.89","0",
"Environment Protection Engineering","ENVIRON PROT ENG","0324-8828","N/A","ENGINEERING, ENVIRONMENTAL - SCIE","476","0.6","Q4","0.07","0"%,"0.7"," 69/75 ","Q4"," 54/55 ","0.1","0.6","Q4","8.67","0",
"Acta Polytechnica","ACTA POLYTECH","1210-2709","1805-2363","ENGINEERING, MULTIDISCIPLINARY - ESCI","475","0.8","N/A","0.29","97.41"%,"0.7"," 106/178 ","Q3"," N/A ","0.2","0.7","N/A","40.73","0",
"Pamukkale University Journal of Engineering Sciences-Pamukkale Universitesi Muhendislik Bilimleri Dergisi","PAMUKKALE U J ENG SC","1300-7009","2147-5881","ENGINEERING, MULTIDISCIPLINARY - ESCI","469","0.4","N/A","0.13","100"%,"0.5"," 147/178 ","Q4"," N/A ","0.3","0.3","N/A","17.70","0",
"KGK-Kautschuk Gummi Kunststoffe","KGK-KAUT GUMMI KUNST","0948-3276","0948-3276","ENGINEERING, CHEMICAL - SCIE","466","0.4","Q4","0.05","0"%,"0.4"," 151/160 ","Q4"," 138/142 ","0.1","0.4","Q4","5.94","0",
"Tribology Online","TRIBOL ONLINE","1881-2198","1881-2198","ENGINEERING, MECHANICAL - ESCI","451","1","N/A","0.23","99.07"%,"1"," 148/179 ","Q4"," N/A ","0.1","0.9","N/A","17.60","0",
"Process Integration and Optimization for Sustainability","PROC INTEGR OPTIM","2509-4238","2509-4246","ENGINEERING, CHEMICAL - ESCI","449","2.4","N/A","0.37","5.03"%,"2"," 91/160 ","Q3"," N/A ","0.7","2.2","N/A","43.44","0",
"Process Integration and Optimization for Sustainability","PROC INTEGR OPTIM","2509-4238","2509-4246","ENGINEERING, ENVIRONMENTAL - ESCI","449","2.4","N/A","0.37","5.03"%,"2"," 49/75 ","Q3"," N/A ","0.7","2.2","N/A","35.33","0",
"Design Science","DES SCI","2053-4701","2053-4701","ENGINEERING, MANUFACTURING - ESCI","445","2.4","N/A","0.39","98.88"%,"2.9"," 49/66 ","Q3"," N/A ","0.5","2.1","N/A","26.52","0.001",
"Management and Production Engineering Review","MANAG PROD ENG REV","2080-8208","2082-1344","ENGINEERING, INDUSTRIAL - ESCI","445","1.4","N/A","0.2","96.4"%,"1.3"," 58/68 ","Q4"," N/A ","0.1","1.1","N/A","15.44","0",
"Sigma Journal of Engineering and Natural Sciences-Sigma Muhendislik ve Fen Bilimleri Dergisi","SIGMA J ENG NAT SCI","1304-7205","1304-7191","ENGINEERING, MULTIDISCIPLINARY - ESCI","445","0.6","N/A","0.14","36.93"%,"0.6"," 141/178 ","Q4"," N/A ","0.3","0.5","N/A","21.07","0",
"Journal of Engineering and Technological Sciences","J ENG TECHNOL SCI","2337-5779","2338-5502","ENGINEERING, MULTIDISCIPLINARY - ESCI","439","0.9","N/A","0.26","95"%,"0.9"," 111/178 ","Q3"," N/A ","0.2","0.8","N/A","37.92","0",
"Detritus","DETRITUS","2611-4127","2611-4135","ENGINEERING, ENVIRONMENTAL - ESCI","432","1.7","N/A","0.13","97.22"%,"1.6"," 65/75 ","Q4"," N/A ","0.1","1.3","N/A","14.00","0.001",
"LATIN AMERICAN APPLIED RESEARCH","LAT AM APPL RES","0327-0793","1851-8796","ENGINEERING, CHEMICAL - SCIE","430","1.1","Q4","0.12","58.9"%,"0.7"," 135/160 ","Q4"," 118/142 ","0.2","1","Q4","15.94","0",
"International Journal of Prognostics and Health Management","INT J PROGN HEALTH M","2153-2648","2153-2648","ENGINEERING, MULTIDISCIPLINARY - ESCI","428","2.1","N/A","0.31","81.58"%,"N/A"," 99/178 ","Q3"," N/A ","0.2","1.9","N/A","44.66","0",
"Industrial Engineering and Management Systems","IND ENG MANAG SYST","1598-7248","2234-6473","ENGINEERING, INDUSTRIAL - ESCI","427","0.7","N/A","0.09","0"%,"0.5"," 65/68 ","Q4"," N/A ","0.4","0.5","N/A","5.15","0",
"Clean Technologies","CLEAN TECHNOL-BASEL","N/A","2571-8797","ENGINEERING, ENVIRONMENTAL - ESCI","425","3.8","N/A","0.4","98.73"%,"3.7"," 46/75 ","Q3"," N/A ","0.5","3.5","N/A","39.33","0",
"CHEMICAL AND PETROLEUM ENGINEERING","CHEM PETROL ENG+","0009-2355","1573-8329","ENGINEERING, CHEMICAL - ESCI","419","0.3","N/A","0.05","0"%,"0.2"," 151/160 ","Q4"," N/A ","<0.1","0.2","N/A","5.94","0",
"Jurnal Kejuruteraan","J KEJURUTER","0128-0198","2289-7526","ENGINEERING, MULTIDISCIPLINARY - ESCI","418","0.6","N/A","0.18","93.86"%,"0.8"," 131/178 ","Q3"," N/A ","0.1","0.5","N/A","26.69","0",
"Journal of Computational Methods in Sciences and Engineering","J COMPUT METHODS SCI","1472-7978","1875-8983","ENGINEERING, MULTIDISCIPLINARY - ESCI","408","0.5","N/A","0.14","0"%,"0.5"," 141/178 ","Q4"," N/A ","0.1","0.5","N/A","21.07","0",
"International Journal of Acoustics and Vibration","INT J ACOUST VIB","1027-5851","N/A","ENGINEERING, MECHANICAL - SCIE","406","1","Q4","0.2","0"%,"0.8"," 152/179 ","Q4"," 124/136 ","0.1","0.9","Q4","15.36","0",
"International Journal of Environment and Waste Management","INT J ENVIR WASTE MA","1478-9876","1478-9868","ENGINEERING, ENVIRONMENTAL - ESCI","403","0.6","N/A","0.07","0.57"%,"N/A"," 69/75 ","Q4"," N/A ","0.2","0.6","N/A","8.67","0",
"Korean Chemical Engineering Research","KOREAN CHEM ENG RES","0304-128X","2233-9558","ENGINEERING, CHEMICAL - ESCI","403","0.4","N/A","0.08","0"%,"0.4"," 145/160 ","Q4"," N/A ","0.2","0.4","N/A","9.69","0",
"International Journal of Reliability Quality and Safety Engineering","INT J RELIAB QUAL SA","0218-5393","N/A","ENGINEERING, MULTIDISCIPLINARY - ESCI","400","0.8","N/A","0.26","0"%,"0.8"," 111/178 ","Q3"," N/A ","0.2","0.6","N/A","37.92","0",
"Applied Chemistry for Engineering","APPL CHEM ENG","1225-0112","1228-4505","ENGINEERING, CHEMICAL - ESCI","394","0.5","N/A","0.06","0"%,"0.4"," 149/160 ","Q4"," N/A ","0.2","0.3","N/A","7.19","0",
"Revista Facultad de Ingenieria-Universidad de Antioquia","REV FAC ING-UNIV ANT","0120-6230","2422-2844","ENGINEERING, MULTIDISCIPLINARY - ESCI","389","1","N/A","0.31","91.2"%,"1"," 99/178 ","Q3"," N/A ","0.4","1","N/A","44.66","0",
"Mechanical Engineering Journal","MECH ENG J","2187-9745","2187-9745","ENGINEERING, MECHANICAL - ESCI","389","0.5","N/A","0.13","96.91"%,"0.5"," 165/179 ","Q4"," N/A ","<0.1","0.4","N/A","8.10","0",
"Journal of Micro and Nano-Manufacturing","J MICRO NANO-MANUF","2166-0468","2166-0476","ENGINEERING, MANUFACTURING - ESCI","388","1","N/A","0.2","0.99"%,"1.3"," 59/66 ","Q4"," N/A ","0.2","1","N/A","11.36","0",
"Journal of Advanced Manufacturing Systems","J ADV MANUF SYST","0219-6867","1793-6896","ENGINEERING, MANUFACTURING - ESCI","386","1.4","N/A","0.3","1.41"%,"1.5"," 58/66 ","Q4"," N/A ","0.6","1.2","N/A","12.88","0",
"Transactions of the Korean Society of Mechanical Engineers A","T KOR SOC MEC ENG A","1226-4873","2288-5226","ENGINEERING, MECHANICAL - ESCI","382","0.3","N/A","0.08","0"%,"0.2"," 173/179 ","Q4"," N/A ","<0.1","0.1","N/A","3.63","0",
"JOHNS HOPKINS APL TECHNICAL DIGEST","J HOPKINS APL TECH D","0270-5214","1930-0530","ENGINEERING, MULTIDISCIPLINARY - ESCI","380","0.2","N/A","0.04","0"%,"0.5"," 170/178 ","Q4"," N/A ","<0.1","0.1","N/A","4.78","0",
"Ingenieria e Investigacion","ING INVEST","0120-5609","2248-8723","ENGINEERING, MULTIDISCIPLINARY - SCIE","378","1","Q4","0.24","93.48"%,"1"," 117/178 ","Q3"," 78/90 ","0.2","1","Q4","34.55","0",
"PERIODICA POLYTECHNICA-MECHANICAL ENGINEERING","PERIOD POLYTECH-MECH","0324-6051","1587-379X","ENGINEERING, MECHANICAL - ESCI","376","1.3","N/A","0.39","99.22"%,"N/A"," 118/179 ","Q3"," N/A ","0.2","1.2","N/A","34.36","0",
"COKE AND CHEMISTRY","COKE CHEM","1068-364X","1934-8398","ENGINEERING, CHEMICAL - ESCI","375","0.4","N/A","0.07","0"%,"0.5"," 147/160 ","Q4"," N/A ","0.2","0.2","N/A","8.44","0",
"Catalysis in Industry","CATAL IND","2070-0504","2070-0555","ENGINEERING, CHEMICAL - ESCI","372","0.7","N/A","0.11","0"%,"0.8"," 139/160 ","Q4"," N/A ","0.2","0.6","N/A","13.44","0",
"Indian Chemical Engineer","INDIAN CHEM ENG","0019-4506","0975-007X","ENGINEERING, CHEMICAL - ESCI","364","1.5","N/A","0.21","0"%,"1.4"," 119/160 ","Q3"," N/A ","0.1","1.4","N/A","25.94","0",
"Dyna","DYNA-BILBAO","0012-7361","1989-1490","ENGINEERING, MULTIDISCIPLINARY - SCIE","364","1","Q4","0.2","6.03"%,"0.7"," 126/178 ","Q3"," 78/90 ","0.3","0.9","Q4","29.49","0",
